"endTime","artistName","trackName","msPlayed"
"2023-02-07 23:17","Equilibrium","Himmelsrand",153926
"2023-02-07 23:22","Brothers of Metal","We Believe in Metal",282615
"2023-02-08 00:26","Elvenking","Pagan Revolution",69002
"2023-02-08 02:10","Elvenking","Pagan Revolution",7441
"2023-02-08 02:25","Daryl Hall & John Oates","Out of Touch",4800
"2023-02-08 03:15","C418","Chirp",11900
"2023-02-08 03:15","Daryl Hall & John Oates","Out of Touch",4523
"2023-02-08 03:16","Super Mario 64","Piranha Plants Lullaby (From ""Super Mario 64 GMB Cinematic Soundtrack"")",8736
"2023-02-08 03:17","Amy Turk","Fairy Fountain",89609
"2023-02-08 03:24","Tally Hall","Ruler of Everything",60010
"2023-02-08 04:14","Kero Kero Bonito","I'd Rather Sleep",1337
"2023-02-08 04:14","Tally Hall","Ruler of Everything",5637
"2023-02-08 04:21","Grover Washington, Jr.","Just the Two of Us",448641
"2023-02-08 04:23","Louie Zong","Ghost Choir",97842
"2023-02-08 04:27","Molina","Hey Kids",233374
"2023-02-08 04:28","Louie Zong","Ghost Duet",60004
"2023-02-08 04:30","Louie Zong","Hello, World",115374
"2023-02-08 04:31","Louie Zong","Ghost + Guest",52511
"2023-02-08 04:35","The Living Tombstone","My Ordinary Life",230894
"2023-02-08 04:39","Elijah Who","this girl",243212
"2023-02-08 04:40","In Love With a Ghost","Chilling At Nemu's Place",46315
"2023-02-08 04:42","Will Paquin","Chandelier",127464
"2023-02-08 04:47","Porter Robinson","Goodbye To A World",328506
"2023-02-08 04:55","Earth, Wind & Fire","Let's Groove",470362
"2023-02-08 04:56","Toby Fox","Fallen Down",57818
"2023-02-08 04:57","biosphere","let's be lazy together",74831
"2023-02-08 04:58","In Love With a Ghost","Am I a Girl? Am I a Boy? Do I Really Care?",59480
"2023-02-08 05:01","Elijah Who","i'm tired of feeling this way",148034
"2023-02-08 05:02","Caravan Palace","Ghosts",88626
"2023-02-08 05:03","Luv.Ly","Safe Return.",68179
"2023-02-08 05:05","Less Gravity","Great Fairy Fountain",109711
"2023-02-08 05:08","みっちりねこマーチングバンド","みっちりねこマーチ",192469
"2023-02-08 05:10","In Love With a Ghost","iced tea for breakfast",76000
"2023-02-08 05:11","Paulie Leparik","Middy Titty",94668
"2023-02-08 05:14","potsu","just friends",172800
"2023-02-08 05:15","Super Guitar Bros","Fairy Fountain",63431
"2023-02-08 05:16","Elijah Who","black coffee",73966
"2023-02-08 05:19","Eyedress","Jealous",122338
"2023-02-08 05:24","MGMT","Little Dark Age",299960
"2023-02-08 05:28","Cutting Crew","(I Just) Died In Your Arms",280400
"2023-02-08 05:30","potsu","food court",135862
"2023-02-08 05:33","biosphere","my heart flutters when i see you",130370
"2023-02-08 05:34","Million Eyes","The Mercy of the Wind",105587
"2023-02-08 05:35","In Love With a Ghost","something easy",62000
"2023-02-08 05:37","Calum Bowen","Free Money",51500
"2023-02-08 05:37","GroovyDominoes52","bee.",66286
"2023-02-08 05:39","Louie Zong","Ghost Castle",79067
"2023-02-08 05:41","L.Dre","dear katara",120816
"2023-02-08 05:43","Burbank","Sorry, I Like You",122790
"2023-02-08 05:44","TEMPOREX","Around You",76764
"2023-02-08 05:47","City Girl","Ji-Eun's Sunset",168813
"2023-02-08 05:48","datfootdive","She Said, ""Don't Make Others Suffer For Your Personal Hatred.""",88618
"2023-02-08 05:50","j^p^n","Amend",104150
"2023-02-08 05:52","Louie Zong","Take Flight",83750
"2023-02-08 05:53","Isac Saleh","Great Fairy's Fountain (Ocarina of Time) [The Legend of Zelda]",65665
"2023-02-08 05:55","sad boy with a laptop","I Was Lost Until I Met You",108118
"2023-02-08 05:56","Amy Turk","Inside a House",67600
"2023-02-08 05:57","Over the Garden Wall","Prelude",92626
"2023-02-08 05:59","C418","Wet Hands",90000
"2023-02-08 06:00","Louie Zong","The City Sleeps...",105258
"2023-02-08 06:02","Federico Dubbini","Kairi I",85857
"2023-02-08 06:04","Chance Thrash","Chamomile Tea",142338
"2023-02-08 06:07","potsu","lovesick",150967
"2023-02-08 06:12","Crumb","Locket",318378
"2023-02-08 06:22","Lena Raine","Resurrections",578648
"2023-02-08 06:23","Louie Zong","Night (Starlit Streets)",73080
"2023-02-08 06:24","Elijah Who","crush on you",84023
"2023-02-08 06:27","Chance Thrash","Home",163436
"2023-02-08 06:29","Elijah Who","lychee juice",111365
"2023-02-08 06:31","Louie Zong","The Golden Hour",118937
"2023-02-08 06:35","Lemon Demon","The Ultimate Showdown of Ultimate Destiny",213087
"2023-02-08 06:39","Tears For Fears","Everybody Wants To Rule The World",251488
"2023-02-08 06:41","sundiver ca","Soundtrack for Your Backseat",162434
"2023-02-08 06:44","Chance Thrash","Peaach Tea ft Vivian Tran",177210
"2023-02-08 06:47","Elijah Who","affogato",169510
"2023-02-08 06:49","Louie Zong","Luminescent",83282
"2023-02-08 06:51","Rook1e","do you dream of me too?",119111
"2023-02-08 06:55","Bobby Caldwell","What You Won't Do for Love",286493
"2023-02-08 06:57","Laura Shigihara","Loonboon",107012
"2023-02-08 06:59","TEMPOREX","Care",121500
"2023-02-08 07:02","A L E X","Zeldas Lullaby",179147
"2023-02-08 07:04","Louie Zong","Vacation",113285
"2023-02-08 07:07","In Love With a Ghost","Interdimensional Portal Leading to a Cute Place (with Snail's House)",148500
"2023-02-08 07:09","plasterbrain","Nimbasa CORE",30004
"2023-02-08 07:09","The Girl Next Door","ON TOP",131684
"2023-02-08 11:05","plasterbrain","Nimbasa CORE",71303
"2023-02-08 11:10","Medo e Delírio em Brasília","II - Dias 32 e 33 | Em 50 metros, tire o c* verde-oliva da reta | 01 e 02/02/23",341741
"2023-02-08 11:12","Alestorm","You Are a Pirate",93105
"2023-02-08 11:16","Grailknights","Pumping Iron Power",233133
"2023-02-08 11:19","Beast In Black","Cry Out For A Hero",207965
"2023-02-08 11:24","DragonForce","Ashes of the Dawn",273520
"2023-02-08 11:28","Brothers of Metal","Njord",230319
"2023-02-08 11:31","Korpiklaani","Vodka",179653
"2023-02-08 11:32","Alestorm","Drink",68093
"2023-02-08 11:35","Toby Fox","Death By Glamour",27005
"2023-02-08 11:35","IsmailBaba","Anthem (Aatrox)",9278
"2023-02-08 11:35","The Living Tombstone","It's Been So Long",174394
"2023-02-08 11:37","SiM","The Rumbling (TV Size)",90265
"2023-02-08 11:39","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2023-02-08 11:40","Shiro SAGISU","A Cruel Angel's Thesis - Director's Edit Version",9310
"2023-02-08 11:44","SEGA SOUND TEAM","Undefeatable",264880
"2023-02-08 11:47","塞壬唱片-MSR","Operation Pyrite",166033
"2023-02-08 11:47","Casey Edwards","Devil Trigger",18
"2023-02-08 11:47","Yoshiya Terayama","Devil Trigger - Opening Remix",17162
"2023-02-08 11:47","The Living Tombstone","It's Been So Long",1060
"2023-02-08 11:47","Jason Charles Miller","Red Sun - Maniac Agenda Mix",18
"2023-02-08 11:52","Jason Charles Miller","Red Sun - Maniac Agenda Mix",285807
"2023-02-08 11:59","Casey Edwards","Devil Trigger",405212
"2023-02-08 12:08","Casey Edwards","Bury the Light",582400
"2023-02-08 12:42","Lena Raine","Resurrections",183927
"2023-02-08 13:07","Lena Raine","Resurrections",395015
"2023-02-08 13:11","NAOKI","Find Your One Way",217338
"2023-02-08 13:14","K'NAAN","Bang Bang",186533
"2023-02-08 13:28","Cody Matthew Johnson","Subhuman",578362
"2023-02-08 13:40","The Living Tombstone","My Ordinary Life",205434
"2023-02-08 13:50","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",175506
"2023-02-08 13:50","Casey Edwards","Bury the Light - Game Edit",26660
"2023-02-08 13:56","NAOKI","Smell of the Game",308653
"2023-02-08 13:59","Kensuke Ushio","Devilman No Uta",185520
"2023-02-08 14:14","Daisuke Ishiwatari","Smell of the Game ( [New Guilty Gear] Promotion Music)",294846
"2023-02-08 14:20","Loveless","MIDDLE OF THE NIGHT",45636
"2023-02-08 14:20","Daisuke Ishiwatari","Smell of the Game ( [New Guilty Gear] Promotion Music)",8637
"2023-02-08 14:23","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2023-02-08 14:28","Yugo Kanno","il vento d'oro",295575
"2023-02-08 14:30","Onlap","Freak Like Me",140228
"2023-02-08 14:34","Crush 40","I Am... All Of Me",231386
"2023-02-08 14:37","Amaranthe","PvP",179093
"2023-02-08 14:40","VALORANT","Die For You",212926
"2023-02-08 14:43","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-02-08 14:46","SiM","Devil in Your Heart",186026
"2023-02-08 14:51","Lyn","Rivers In the Desert",315026
"2023-02-08 14:52","Kensuke Ushio","Smells Blood",20471
"2023-02-08 14:52","9mm Parabellum Bullet","インフェルノ",2876
"2023-02-08 14:52","iamjakehill","By the Sword",1703
"2023-02-08 14:52","JAM Project","THE HERO !! 〜怒れる拳に火をつけろ〜",1185
"2023-02-08 14:54","Free Dominguez","A Stranger I Remain - Maniac Agenda Mix",145706
"2023-02-08 14:56","SiM","EXiSTENCE - TV Edit",90013
"2023-02-08 14:59","Wage War","Relapse",33059
"2023-02-08 15:03","SEGA SOUND TEAM","Break Through It All",249493
"2023-02-08 15:07","Hiroyuki Sawano","Perfect Time",227334
"2023-02-08 15:07","Hiroyuki Sawano","Perfect Time",1053
"2023-02-08 15:07","Pentakill","Lost Chapter",3328
"2023-02-08 15:07","Pentakill","Lost Chapter",818
"2023-02-08 15:08","ALI","Wild Side",17580
"2023-02-08 16:01","Medo e Delírio em Brasília","II - Dias 32 e 33 | Em 50 metros, tire o c* verde-oliva da reta | 01 e 02/02/23",2279160
"2023-02-08 16:28","Imagine Dragons","It's Time",2180
"2023-02-08 16:32","Gotye","Somebody That I Used To Know",244884
"2023-02-08 16:34","Lukas Graham","Mama Said",5853
"2023-02-08 16:34","Lukas Graham","Mama Said",106327
"2023-02-08 16:34","Michael Sembello","Maniac",1201
"2023-02-08 16:34","Michael Sembello","Maniac",824
"2023-02-08 16:54","Breakbot","Baby I'm Yours",147580
"2023-02-08 16:58","Medo e Delírio em Brasília","II - Dias 32 e 33 | Em 50 metros, tire o c* verde-oliva da reta | 01 e 02/02/23",221301
"2023-02-08 18:40","Medo e Delírio em Brasília","II - Dias 34, 35 e 36 | Não fode, Aras! | 03, 04 e 05/02/23",956065
"2023-02-08 19:26","Medo e Delírio em Brasília","II - Dias 34, 35 e 36 | Não fode, Aras! | 03, 04 e 05/02/23",1673173
"2023-02-08 19:29","Caramella Girls","Caramelldansen",175333
"2023-02-08 19:31","Leslie Parrish","Remember me",158309
"2023-02-08 19:34","Max Coveri","Running in the 90's",146416
"2023-02-08 19:41","KEN BLAST","The Top - Extended",280000
"2023-02-08 19:43","coda","Tires on Fire",126672
"2023-02-08 19:48","SEGA SOUND TEAM","Super Sonic Racing",241973
"2023-02-08 19:52","Manuel","GAS GAS GAS - EXTENDED MIX",261040
"2023-02-08 19:55","Toby Fox","MEGALOVANIA",156000
"2023-02-08 19:59","dave rodgers","DEJA VU - Extended ver.",260340
"2023-02-08 20:03","Boney M.","Rasputin - Single Version",220733
"2023-02-08 20:06","Aqua","Barbie Girl",197960
"2023-02-08 20:23","SEGA SOUND TEAM","Friday Night",96148
"2023-02-08 20:26","The Chalkeaters","Doom Crossing: Eternal Horizons",153000
"2023-02-08 20:27","Kero Kero Bonito","I'd Rather Sleep",115352
"2023-02-08 20:31","RichaadEB","Night of Nights",199375
"2023-02-08 20:37","Go2","Spitfire - Extended Version",314702
"2023-02-08 20:43","Leslie Parrish","Killing my Love",380380
"2023-02-08 20:49","NOMA","Brain Power - Long Version",367802
"2023-02-08 20:54","Niko","Night of Fire - Extended mix",318392
"2023-02-08 20:57","Smile","Butterfly",177453
"2023-02-08 21:02","SEGA SOUND TEAM","Resort Island : Can You Feel The Sunshine?",303433
"2023-02-08 21:05","Caramella Girls","Caramelldansen - Radio Mix",176280
"2023-02-08 21:10","Yugo Kanno","il vento d'oro",295575
"2023-02-08 21:14","Scatman John","Scatman (ski-ba-bop-ba-dop-bop)",215973
"2023-02-08 21:16","deadman 死人","Omae Wa Mou",113499
"2023-02-08 21:19","Alice Deejay","Better Off Alone",214883
"2023-02-08 21:22","Basshunter","Now You're Gone (feat. DJ Mental Theo's Bazzheadz) - Video Edit",148186
"2023-02-08 21:26","A Touch Of Class","Around the World (La La La La La) - Radio Version",214533
"2023-02-08 21:31","Astrophysics","Komm, süsser Tod",335250
"2023-02-08 21:32","Funk Overload","Love the Way You Move",29522
"2023-02-08 21:32","Leat'eq","Tokyo",2805
"2023-02-08 21:33","ElyOtto","SugarCrash!",80080
"2023-02-08 21:36","Halogen","U Got That",187762
"2023-02-08 21:39","Caramella Girls","Caramelltanzen",176026
"2023-02-08 21:42","Basshunter","DotA - Radio Edit",200560
"2023-02-08 21:45","AnimationStation","MC Mental at His Best",143098
"2023-02-08 21:47","AronChupa","Rave in the Grave",126893
"2023-02-08 21:50","Moe Shop","Superstar",153307
"2023-02-08 21:50","Capoxxo","Monster",14678
"2023-02-08 22:09","SEGA SOUND TEAM","Find Your Flame",133080
"2023-02-09 02:28","Mr. Trololo","Trololo Song",147280
"2023-02-09 11:52","Mr. Trololo","Trololo Song",14160
"2023-02-09 11:54","Toby Fox","Attack of the Killer Queen",120000
"2023-02-09 11:57","coda","Tires on Fire",126672
"2023-02-09 11:59","Max Coveri","Running in the 90's",146416
"2023-02-09 12:03","Shiro SAGISU","A Cruel Angel's Thesis - Director's Edit Version",245093
"2023-02-09 12:04","GroovyDominoes52","bee.",66286
"2023-02-09 12:07","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",187800
"2023-02-09 12:11","Simon Viklund","I Will Give You My All 2017",224574
"2023-02-09 12:13","Toby Fox","Death By Glamour",134594
"2023-02-09 12:16","The Chalkeaters","Doom Crossing: Eternal Horizons",153000
"2023-02-09 12:19","T.J.Davis","Can You Feel The Sunshine? (Sonic R)",168196
"2023-02-09 12:20","Shirobon","Undertale - Spider Dance - Shirobon Remix",53097
"2023-02-09 12:23","Toby Fox","Rude Buster",30900
"2023-02-09 12:23","Tee Lopes","Flying Battery Zone Act 1",175600
"2023-02-09 12:27","アトラスサウンドチーム","specialist",243746
"2023-02-09 12:31","Lyn","Last Surprise",235546
"2023-02-09 12:33","NAOKI","Find Your One Way",126157
"2023-02-09 12:38","Casey Edwards","Vacant Surrender",286666
"2023-02-09 12:40","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2023-02-09 12:44","Celldweller","Good L_ck (Yo_'re F_cked)",215729
"2023-02-09 12:54","Casey Edwards","Bury the Light",582400
"2023-02-09 12:57","Caskets","Drowned in Emotion",222567
"2023-02-09 12:58","VALORANT","Die For You",10973
"2023-02-09 13:01","Noisecream","Mist of Rage",175272
"2023-02-09 13:03","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133666
"2023-02-09 13:10","Casey Edwards","Silver Bullet",191134
"2023-02-09 13:14","Simon Viklund","I Will Give You My All 2017",224574
"2023-02-09 13:19","Cryoshell","Gravity Hurts",271836
"2023-02-09 13:22","Combichrist","Gotta Go",179096
"2023-02-09 13:28","Aaron F. Bianchi Jupiter","Giga Doom Chad Slayer",148156
"2023-02-09 13:31","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2023-02-09 13:33","Yoshiya Terayama","Devil Trigger - Opening Remix",147698
"2023-02-09 13:35","Casey Edwards","Devil Trigger",145534
"2023-02-09 13:41","Capcom Sound Team","""DEVILS NEVER CRY""(スタッフロール)",319906
"2023-02-09 13:45","Tetsuya Shibata","Devils Never Cry - HR/HM Ver. (Devil May Cry 5 SE Edit)",242616
"2023-02-09 13:49","SEGA SOUND TEAM","Find Your Flame",248986
"2023-02-09 13:52","SiM","Devil in Your Heart",186026
"2023-02-09 13:55","Young Medicine","Shinjū",200186
"2023-02-09 14:00","Cryoshell","Bye Bye Babylon",276923
"2023-02-09 14:02","Graeme Cornies","I'm My Own Master Now - Platinum Mix",130546
"2023-02-09 14:09","Cody Matthew Johnson","Subhuman",308553
"2023-02-09 14:12","SAMURAI","Chippin' In",213983
"2023-02-09 14:14","SiM","EXiSTENCE - TV Edit",90013
"2023-02-09 14:17","NAOKI","Find Your One Way",217338
"2023-02-09 14:34","Capcom Sound Team","""DEVILS NEVER CRY""(スタッフロール)",319906
"2023-02-09 14:37","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-02-09 14:48","Daisuke Ishiwatari","Smell of the Game ( [New Guilty Gear] Promotion Music)",303424
"2023-02-09 14:54","Crush 40","I Am... All Of Me",231386
"2023-02-09 14:58","Sightless in Shadow","Turn This World Around",194500
"2023-02-09 15:03","NAOKI","Smell of the Game",308653
"2023-02-09 15:04","SiM","The Rumbling (TV Size)",90265
"2023-02-09 15:07","Free Dominguez","A Stranger I Remain - Maniac Agenda Mix",145706
"2023-02-09 15:25","Casey Edwards","The Duel",32508
"2023-02-09 16:42","Casey Edwards","The Duel",143439
"2023-02-09 16:45","Castlevania Sound Team","Bloody Tears",204306
"2023-02-09 16:49","STARSET","Waiting On The Sky To Change",244135
"2023-02-09 16:55","NAOKI","Drift",346680
"2023-02-09 16:59","No Resolve","Crossed the Line",237266
"2023-02-09 17:01","Nemoyband","30k Song",1886
"2023-02-09 17:01","Casey Edwards","The Tale of Four",134357
"2023-02-09 17:01","Varien","Can You Feel My Heart",13887
"2023-02-09 17:02","Cryoshell","FAUX",11858
"2023-02-09 17:02","GANK","Resurrection",0
"2023-02-09 17:06","Powerwolf","Resurrection By Erection",230706
"2023-02-09 17:09","Andrew W.K.","Ready To Die",174973
"2023-02-09 17:12","Korpiklaani","Vodka",179653
"2023-02-09 17:16","Grailknights","Cthulhu",211346
"2023-02-09 17:19","Dionysus","Anima Mundi",213733
"2023-02-09 17:24","Beast In Black","Beast In Black",269088
"2023-02-09 17:26","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-02-09 17:30","Alestorm","Drink",202586
"2023-02-09 17:33","Sabaton","The Last Battle",192037
"2023-02-09 17:37","Grailknights","Turbo Boost",215760
"2023-02-09 17:43","Wind Rose","Gates of Ekrund",353164
"2023-02-09 17:45","Equilibrium","Himmelsrand",153926
"2023-02-09 17:53","DragonForce","Through The Fire And Flames",439120
"2023-02-09 19:07","HammerFall","Hearts on Fire",10736
"2023-02-09 20:11","HammerFall","Hearts on Fire",220474
"2023-02-09 20:15","Powerwolf","Incense & Iron",237933
"2023-02-09 20:19","Grailknights","Pumping Iron Power",233133
"2023-02-09 20:23","Brothers of Metal","Brothers Unite",246990
"2023-02-09 20:27","Iron Savior","Heavy Metal Never Dies",254386
"2023-02-09 20:31","Sabaton","Stormtroopers",236000
"2023-02-09 20:36","Rhapsody","Emerald Sword",261040
"2023-02-09 20:40","Powerwolf","Blessed & Possessed",282280
"2023-02-09 20:59","Bloodbound","Tears of a Dragonheart",84541
"2023-02-09 21:19","Lemon Demon","Two Trucks",247220
"2023-02-09 21:24","The 88","Biggering - Original Demo",301053
"2023-02-09 21:26","They Might Be Giants","Istanbul (Not Constantinople)",153813
"2023-02-09 21:29","Toby Fox","BIG SHOT",142285
"2023-02-09 21:33","Oingo Boingo","Little Girls",223515
"2023-02-09 21:35","The Chalkeaters","Doom Crossing: Eternal Horizons",153000
"2023-02-09 22:10","Lemon Demon","The Ultimate Showdown of Ultimate Destiny",77636
"2023-02-10 00:09","Lemon Demon","The Ultimate Showdown of Ultimate Destiny",5420
"2023-02-10 01:02","Dan Bull","Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom",120463
"2023-02-10 01:05","Caramella Girls","Caramelldansen",175333
"2023-02-10 01:17","Manuel","GAS GAS GAS - EXTENDED MIX",83663
"2023-02-10 04:13","Jeff Rona","Crimson Cloud - Game Edit",99060
"2023-02-10 04:27","Kero Kero Bonito","I'd Rather Sleep",1946
"2023-02-10 04:30","Louie Zong","Hello, World",115374
"2023-02-10 04:32","Louie Zong","Ghost Choir",118342
"2023-02-10 04:36","Molina","Hey Kids",233374
"2023-02-10 04:40","C418","Chirp",186987
"2023-02-10 04:44","Daryl Hall & John Oates","Out of Touch",249573
"2023-02-10 04:45","Louie Zong","Ghost + Guest",52511
"2023-02-10 04:46","Amy Turk","Fairy Fountain",89609
"2023-02-10 04:47","Louie Zong","Ghost Duet",60004
"2023-02-10 04:54","Grover Washington, Jr.","Just the Two of Us",443773
"2023-02-10 04:58","Tally Hall","Ruler of Everything",222106
"2023-02-10 05:01","Super Mario 64","Piranha Plants Lullaby (From ""Super Mario 64 GMB Cinematic Soundtrack"")",141461
"2023-02-10 05:05","The Rah Band","Messages from the Stars",254080
"2023-02-10 05:06","In Love With a Ghost","Chilling At Nemu's Place",46315
"2023-02-10 05:09","The Living Tombstone","My Ordinary Life",230894
"2023-02-10 05:11","Elijah Who","black coffee",73966
"2023-02-10 05:12","Luv.Ly","Safe Return.",68179
"2023-02-10 05:14","Will Paquin","Chandelier",127464
"2023-02-10 05:19","Porter Robinson","Goodbye To A World",328506
"2023-02-10 05:25","Earth, Wind & Fire","Let's Groove",339320
"2023-02-10 05:27","Less Gravity","Great Fairy Fountain",109711
"2023-02-10 05:29","Elijah Who","lychee juice",111365
"2023-02-10 05:30","Super Guitar Bros","Fairy Fountain",63431
"2023-02-10 05:31","Toby Fox","Fallen Down",57818
"2023-02-10 05:34","みっちりねこマーチングバンド","みっちりねこマーチ",192469
"2023-02-10 05:35","In Love With a Ghost","iced tea for breakfast",76000
"2023-02-10 05:38","biosphere","my heart flutters when i see you",130370
"2023-02-10 05:40","Elijah Who","affogato",169510
"2023-02-10 05:42","Million Eyes","The Mercy of the Wind",105587
"2023-02-10 05:47","MGMT","Little Dark Age",299960
"2023-02-10 05:49","L.Dre","dear katara",120816
"2023-02-10 05:51","Burbank","Sorry, I Like You",122790
"2023-02-10 05:54","City Girl","Ji-Eun's Sunset",168813
"2023-02-10 05:55","Elijah Who","crush on you",84023
"2023-02-10 05:59","Rick James","Super Freak",205466
"2023-02-10 06:00","TEMPOREX","Around You",76764
"2023-02-10 06:01","Isac Saleh","Great Fairy's Fountain (Ocarina of Time) [The Legend of Zelda]",65665
"2023-02-10 06:03","Eyedress","Jealous",122338
"2023-02-10 06:05","Louie Zong","The City Sleeps...",105258
"2023-02-10 06:07","Chance Thrash","Chamomile Tea",142338
"2023-02-10 06:09","Elijah Who","this girl",122704
"2023-02-10 06:12","TEMPOREX","Care",121500
"2023-02-10 06:13","sad boy with a laptop","I Was Lost Until I Met You",108118
"2023-02-10 06:14","In Love With a Ghost","Am I a Girl? Am I a Boy? Do I Really Care?",59480
"2023-02-10 06:16","Louie Zong","Take Flight",83750
"2023-02-10 06:17","Invadable Harmony","Once Upon a Dream",60413
"2023-02-10 06:19","Chance Thrash","Home",163436
"2023-02-10 06:21","Rook1e","do you dream of me too?",119111
"2023-02-10 06:25","Lemon Demon","The Ultimate Showdown of Ultimate Destiny",213087
"2023-02-10 06:26","GroovyDominoes52","bee.",66286
"2023-02-10 06:27","Louie Zong","Night (Starlit Streets)",73080
"2023-02-10 06:31","Pastel Ghost","Dark Beach",222000
"2023-02-10 06:34","potsu","just friends",172800
"2023-02-10 06:37","Chance Thrash","Peaach Tea ft Vivian Tran",177210
"2023-02-10 06:40","City Girl","Winter Fields (feat. Mklachu)",182571
"2023-02-10 06:41","Yu-Peng Chen","A Sweet Smile",58878
"2023-02-10 06:43","Louie Zong","Vacation",113285
"2023-02-10 06:44","Amy Turk","Inside a House",67600
"2023-02-10 06:46","potsu","food court",135862
"2023-02-10 06:49","biosphere","starstruck",161175
"2023-02-10 06:52","L.Dre","For Lu Ten",152571
"2023-02-10 06:56","Tears For Fears","Everybody Wants To Rule The World",251488
"2023-02-10 06:58","Elijah Who","i'm tired of feeling this way",148034
"2023-02-10 06:59","In Love With a Ghost","something easy",62000
"2023-02-10 07:01","Paulie Leparik","Middy Titty",94668
"2023-02-10 07:03","Louie Zong","The Golden Hour",118937
"2023-02-10 07:06","A L E X","Zeldas Lullaby",179147
"2023-02-10 07:08","sad boy with a laptop","Hi You're Cool, Wanna Get Bubble Tea?",120000
"2023-02-10 07:09","Closed on Sunday","animal crossing ~ new horizons lofi",67941
"2023-02-10 07:12","Calum Bowen","Free Money",51500
"2023-02-10 07:12","In Love With a Ghost","We Were Friends",155428
"2023-02-10 07:14","Caravan Palace","Ghosts",88626
"2023-02-10 07:16","potsu","lovesick",150967
"2023-02-10 07:18","Louie Zong","Algae's Lullaby",84200
"2023-02-10 07:19","aivi & surasshu","Steven & Connie",61269
"2023-02-10 07:20","In Love With a Ghost","popstar love",84000
"2023-02-10 07:22","L.Dre","Secret Tunnel",126000
"2023-02-10 07:24","datfootdive","She Said, ""Don't Make Others Suffer For Your Personal Hatred.""",88618
"2023-02-10 07:26","j^p^n","Amend",104150
"2023-02-10 07:27","Louie Zong","Melody Meadow",64973
"2023-02-10 07:30","biosphere","bouquet of balloons",183703
"2023-02-10 07:32","In Love With a Ghost","Interdimensional Portal Leading to a Cute Place (with Snail's House)",148500
"2023-02-10 07:34","L.Dre","Married Life",99529
"2023-02-10 07:37","sundiver ca","Soundtrack for Your Backseat",162434
"2023-02-10 07:38","Over the Garden Wall","Prelude",92626
"2023-02-10 11:03","Louie Zong","Hold On, Please!",93107
"2023-02-10 15:06","Louie Zong","Hold On, Please!",10937
"2023-02-10 15:11","Cody Matthew Johnson","Subhuman",308553
"2023-02-10 15:17","Capcom Sound Team","""DEVILS NEVER CRY""(スタッフロール)",319906
"2023-02-10 15:17","Jason Charles Miller","Red Sun - Maniac Agenda Mix",18
"2023-02-10 15:17","Beast In Black","Cry Out For A Hero",1250
"2023-02-10 15:20","Celldweller","Good L_ck (Yo_'re F_cked)",215729
"2023-02-10 15:21","Casey Edwards","The Duel",42253
"2023-02-10 15:25","SEGA SOUND TEAM","Find Your Flame",248986
"2023-02-10 15:28","Jeff Rona","Crimson Cloud",190771
"2023-02-10 15:31","Casey Edwards","Bury the Light",90580
"2023-02-10 15:56","Medo e Delírio em Brasília","Dia ÚLTIMO | O adeus do fugitivo | 31/12/22",595680
"2023-02-10 16:21","Medo e Delírio em Brasília","II - Dias 1, 2 e 3 | ""Sem anistia"" | 01, 02 e 03/01/23",24641
"2023-02-10 16:21","Medo e Delírio em Brasília","Dia ÚLTIMO | O adeus do fugitivo | 31/12/22",489848
"2023-02-10 17:02","Valdir","E-mails 2 - Conselhos amorosos e Xingando o Pitty adoidado",484340
"2023-02-10 17:35","Valdir","E-mails 2 - Conselhos amorosos e Xingando o Pitty adoidado",1688240
"2023-02-10 17:39","Valdir","Valdir 8 - As maiores invenções da Era Moderna",244588
"2023-02-10 17:43","SEGA SOUND TEAM","Find Your Flame",248986
"2023-02-10 17:45","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133666
"2023-02-10 17:50","SEGA SOUND TEAM","Undefeatable",264880
"2023-02-10 17:53","True North","Fake Love",3025
"2023-02-10 17:53","Casey Edwards","The Duel",1587
"2023-02-10 17:53","Beast In Black","Cry Out For A Hero",177669
"2023-02-10 17:56","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",187800
"2023-02-10 17:58","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2023-02-10 18:02","SEGA SOUND TEAM","I’m Here",248346
"2023-02-10 18:06","Simon Viklund","I Will Give You My All 2017",224574
"2023-02-10 18:07","Caskets","Drowned in Emotion",3226
"2023-02-10 18:07","Beast In Black","Blade Runner",67073
"2023-02-10 18:11","Casey Edwards","Silver Bullet",191134
"2023-02-10 18:15","SEGA SOUND TEAM","Super Sonic Racing",241973
"2023-02-10 18:17","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
